Risk Index (Naval Hazards per Year),Harbor Development (%),Shipyard Density (%),Coastal Region (0/1),Water Pollution Index (ppm),Avg. Vessel Size (m),Avg. Ship Age (years),Distance to Major Port (km),Port Connectivity Index,Harbor Fees (USD/ton),Crew-to-Vessel Ratio,Marine Biodiversity Index,Fishing Dependency (%),Avg. Ship Value (Million USD)
15.399288248566158,50.46098937601408,8.146005389335203,0,0.6349964616641277,6.538035906198223,31.072967908293045,1.9587750594551256,16,221.44847412558966,13.896426947351856,321.70777116581297,13.064836415432682,16.245585068356743
2.9735119422510956,19.01740780870499,21.455242555376746,1,0.59217378490499,6.699429098053671,82.25761973263559,7.395284596437574,8,535.6670208319752,15.188335465781645,457.29922469036444,24.04882783304066,30.604419555105856
12.330736211660609,6.294957678753463,16.9665300205831,0,0.6784180285979713,6.9777292623730025,25.12075791083192,0.12996332936065036,4,664.9231046737968,19.421025645797194,256.52721198538893,6.6280346855912615,21.613610990252507
6.746233417914417,30.725150041575297,8.694300272585771,1,0.5468174488901129,6.068084131771674,99.02361861422676,4.713017135569471,10,452.0520750157916,18.3528399284916,411.49444606737785,32.69349991643138,25.32162503766681
2.012541865064581,40.11945269988372,8.690121840202842,0,0.4441750418526739,5.8714342858445745,55.361397283917604,4.798404433305909,12,305.5307025329611,21.700244253424287,166.75337131551942,4.274553295709186,17.433405549309107
6.744141767923201,16.889819203929587,8.88071814660006,0,0.5304319643267483,5.540394631409542,65.96882309642929,2.129330157324147,14,432.37354911755295,16.88680889563081,417.62597544286666,10.360523015483507,16.829438051522473
16.980918128253933,29.36115901756633,25.429561086569805,0,0.46061168262322616,5.722212629014731,105.85488579593553,4.6912272695081265,16,297.491718598343,17.819098323591653,257.7609125408119,0.6401550545771748,25.127114183771653
3.2883134597434216,23.051059526670308,13.735354620397718,1,0.46897860700307425,8.364366097716108,32.43070372278257,6.486989206496333,22,269.52036230996976,16.554093239267957,381.2065013588684,25.84248465563334,23.659773417631328
17.212399805581853,38.04946920672145,14.06728736561838,1,0.532657759514138,7.17127570651575,29.340978998324935,0.8553195626435359,18,522.7877454365587,17.354692809103003,479.5179824739019,10.84192294390756,29.657477440434235
19.191782405580774,19.28696629461985,18.20895583281971,0,0.4549096094800047,5.354247943654385,52.20085892967725,4.855764095730711,21,384.6395462757506,14.337811417242026,430.8672810795399,11.481035950678093,34.47465558163673
10.750551788064447,1.7237916061113303,12.747645197282942,0,0.5130446164433152,5.3742794302795005,97.7784457136428,1.4358687226931632,22,610.4560697796048,17.65149373908883,467.4187319806981,15.84699049640501,16.139007720657077
4.35730949367209,26.14381748027644,9.312609193837147,0,0.32276623996554576,6.637306243202944,25.906375279100722,1.772103912601263,21,333.67293780708025,18.385888499706216,457.9972083719506,12.665883177076259,30.422897747426784
0.9986360509469532,64.30714358684243,9.74518604131365,0,0.5755952448847527,6.683085358164576,-10.983572306906993,7.2212493662919846,12,350.68267044743817,18.200072146575494,308.29027039520105,8.484292949550522,12.565783257222904
4.39831875585887,15.637483742862937,10.605951310042958,0,0.5501446570434669,6.684218684722155,55.92243607870713,2.578257729876686,18,312.8261528011127,23.229017180212182,410.4480458165147,3.777804520533758,41.57876388179021
13.691849557027767,17.18353966079783,10.843166568082093,1,0.4519493642718172,6.121530944512411,84.10391647749685,1.3348520747411574,7,219.80918230054954,22.53366606978936,199.0325624692953,13.896445156567347,15.266002711127376
1.6888545758136464,0.6968910407123126,16.12064385109516,0,0.6291094802118886,6.21218201799797,102.3273551676611,3.384330769132168,20,544.8233829675873,16.848021163885612,293.48878596707317,15.389718792095296,28.853801241762188
6.706879372152194,8.40137380852965,11.458426612070365,0,0.6625084165151871,6.52951566691155,55.58516572540028,8.14260331014346,24,775.199559655178,14.00333927176429,482.73159483384865,17.637178378452276,12.497388883549077
16.45767818925119,30.746824525480925,16.155216532787495,0,0.35709281627572315,6.3601251044053315,57.038912340040326,0.04653271913265522,23,343.7858239208865,18.281759223550576,320.9616509792139,26.280360637176308,21.100763847449453
0.908950898980732,8.546753143676606,10.543055597250781,0,0.45847302657205435,4.7464897390767256,101.0246106325865,1.5922491855573764,7,293.67668146259894,19.328322303975366,186.0118283129623,2.7337592213393442,36.720744907812346
3.433894345170732,13.067493327211846,11.642582813181026,0,0.45770291802552426,6.139140258597364,16.060258238558674,6.944606534677215,9,282.7856547372088,16.60693503855776,539.2466014771535,12.219207898795796,14.977121801728131
0.7652862791854678,0.27058149037278056,2.6875847232715433,0,0.4372116278669363,5.704015496017781,57.68256621735743,7.701174921429239,1,293.80481776313616,16.71585360536341,407.1647757684445,21.161338634332136,42.77851274455325
11.563998424008044,22.56022993989093,17.42266095544712,1,0.6495369810318099,6.422647993235958,73.95091130689411,3.5827944289904035,6,685.1636592884547,21.981620932487573,425.5675180478269,11.815890786484061,22.45146450659678
6.460134654039255,19.174327053185895,13.49077048369615,0,0.5267408633472637,8.389681301822387,81.22304606810945,1.1979893246940505,6,287.29527268033826,17.93338654348033,266.7772723221073,3.9010244212222176,31.476555349440524
1.0089137727732376,35.574680701209054,17.9862697580316,0,0.5182582190427267,6.557237165832013,54.274431921336195,8.201271353799234,22,309.67517745055727,19.956950408530624,381.8491479182182,3.5336190185655614,26.20709007623315
8.065426668086198,0.48338209331560655,8.884162109536456,0,0.3095365162711896,6.080529219679321,69.56779242893414,7.148329022673313,12,199.6204856386367,16.45332746472022,379.4393223509167,15.032845932708966,26.704768603486578
4.4445746793279515,5.11191400766445,25.50978546298702,1,0.6262501636251072,6.945261051384076,-1.3219986309050142,5.22578867430069,22,457.33299400899585,18.374730990805457,281.24487804724555,14.77460079367172,9.379753802283439
12.027211417636135,11.40519457772776,10.1368315657293,1,0.40128899261758333,6.637881521046449,50.10321961341886,2.093955067231418,12,396.70543355863424,17.76005562200407,340.54640861739256,17.474889858221246,18.149754304601977
2.5078619167329648,1.0479670402266006,18.746461435488865,0,0.5571919156319595,6.594066143316288,81.34359482278053,3.697038384240123,10,216.95396566516987,17.014178874632766,219.4574381367454,7.154836500807892,33.502983454850074
0.7493393245994171,20.191101487945055,3.924649102833836,1,0.5832852325549831,6.72479541525097,40.9975376374435,3.4632438298058554,23,258.0046276505626,21.041660905347726,324.44943250828385,14.545170967927014,19.332244943716027
0.1886590677502289,29.0378347678367,15.328139944931731,0,0.7132790315006381,7.739580495380679,70.25745662666768,4.494787739692713,6,665.5328062499736,15.444470578807369,444.62000941064355,5.984370513936094,23.777255161003882
9.13258004874943,10.086452053338673,3.8314326141017716,0,0.3929415521057066,5.508378095271859,81.15711727255581,6.847103020075806,17,413.494903053153,19.160125016124837,288.03680843172026,14.545701754870207,8.26371641900381
6.176246410461811,31.66181793846188,6.795994171198944,0,0.187658541301501,6.631542453768018,58.9743674558968,5.646775786388547,19,425.08314643514603,17.718732357920903,529.5641031148164,13.077806599435132,17.554292142793155
5.8711808679650375,42.986362110155355,24.306816341680825,0,0.5720619453704434,5.651533209012923,73.39003196500363,1.5375102383320076,18,425.74984260437833,19.412613860478924,225.31567235930984,6.871893856843379,32.831961538209484
3.64448707278941,21.03303324511223,9.784291434732909,0,0.7660613417813025,6.688858852439574,41.54721491550239,6.69064254504103,6,642.2970652194776,17.748531409119614,332.32404316860095,23.76310377841508,10.699809226272151
1.5590919396362222,55.12934243260294,12.600286824940088,1,0.6986735623527325,5.656919441959734,62.794223040541084,4.4575774940276265,24,232.40398713012064,20.407824736221666,296.26487331111457,0.5899847538470517,29.09712714036471
8.713725455838603,6.62928833911325,17.103467341752406,1,0.5751591298329551,6.007843230476441,85.74707436545715,5.242838171303724,19,341.40555261035564,16.432654283845267,339.6035443450689,11.694491020625254,24.135558874981868
0.05961430805862333,17.600454587156015,14.520205027010972,0,0.4910036577241544,6.093437060033465,73.010940203213,6.879735804485065,10,379.6138452806982,21.046617021685687,480.80420517482395,6.715370493297398,20.32920952858676
0.6183837062171058,30.044181799469698,12.137890445490678,0,0.6468547115964773,6.983071703541296,52.11847132525341,1.4656814760215422,24,118.84246135132634,18.436634071716274,266.4145498217672,25.722834454579548,19.924694210637533
3.3798122422280836,46.257832457697965,13.618230917016955,0,0.4331744560354638,6.942918110759689,74.90048096057127,3.7247662847164276,8,254.08822521433433,15.577294436166728,314.93438168541275,16.948625854104975,17.982526777682516
2.196814308505721,26.64671979304955,27.683567538144096,0,0.6071629323227463,5.427997836487531,88.68053511688896,2.683945442145648,21,583.8413709831975,19.99647400298621,415.5600234978057,8.089896334870232,18.801867057075942
7.115242454286484,10.104877167786398,10.70243030046826,0,0.6106564190999952,6.3384538776998935,10.996650071972859,0.5074952067325422,24,535.7158673834597,18.062530564261166,364.47744897250635,10.714021445825354,31.053610068262646
20.00981734053161,17.923268993251813,12.487583422333275,0,0.6772251888998656,5.803294101675579,101.16998122526073,4.528090952970332,6,565.4272350171412,14.742756562493003,371.94092038711926,25.914927355261753,18.525196908948075
5.118826971636999,14.823894802052171,18.349515332452523,0,0.8811592046693293,5.4190465625272655,59.15124184306187,9.074268758327289,21,309.0328426147246,19.231429784269515,268.15985309644026,5.981443014716783,39.12983096416923
5.84068839928805,68.38602112507206,18.72812893741009,1,0.5970899160614521,6.14808806470294,80.55626712405046,0.06416326346208123,7,329.76319966003547,20.71451057361094,349.4859040841728,0.1724179771630343,25.25569902799755
2.9523205328343454,14.410853540022801,19.29050910836662,0,0.4889243649151002,6.084062048080926,102.2426385544309,3.732210716796112,24,107.60499683361047,21.32069862879229,458.97363909009664,14.76614872349308,17.198390252939895
13.093309573101658,13.948898714294005,15.507238532001374,0,0.5469310825369608,7.998701540441865,30.0559691078239,5.145140163657024,1,564.56500310914,17.667625858280513,209.5335905396309,14.926846608595522,31.45496676286765
3.369329283591813,28.310362336839525,3.213266102159663,1,0.3377108914133059,6.6030718777524875,48.66470783178593,4.05846422347798,18,592.2375811527041,18.819699721716624,292.5448672863885,17.428845471068005,28.239842676304505
4.12400282648693,22.607515099465417,22.37067757287756,0,0.46663442426931306,5.335667749472034,60.49178164589269,3.562431089716945,24,590.0987223779822,18.611179954144404,190.7857117131944,17.475642902190863,7.2815767499055415
25.03020637862199,16.616497765703762,3.1902167881710524,0,0.5008861074264276,5.90465819708034,46.57652605640356,1.0716456367637686,20,677.4873305841763,21.77756578945698,404.86478842188046,25.272010120209973,12.982863515438654
1.9264596064042343,7.0180548118757695,13.18818471014933,0,0.48710939224784894,7.014968306800578,117.35171778101432,4.2888521601743435,12,478.91424370630415,16.716925118778704,467.51781962361673,0.5012238183301463,21.438133228937804
6.2234618783024285,22.3852127212687,5.895496634866429,0,0.5682825846440467,7.761909941008947,44.52470416346712,2.2107956482665543,16,669.5561485398443,17.47774920515001,339.3096911564241,4.160097318018135,7.930807003334184
3.2980076035643835,55.25117076786828,10.657445408508352,1,0.451309608114136,5.189811681433429,52.98913549641904,0.7988355804549627,10,374.3202656614764,16.663615319210425,264.49767867910793,17.40164367101793,41.732875098138834
6.567498927289929,42.74828707541098,13.368460631094015,0,0.6845236800789366,4.984052930402669,74.34333178804364,6.3086436630788345,10,111.1422586790676,15.311868849151649,267.1615729176373,4.850058937827473,30.06453607476194
13.542558486280678,48.52124840069795,13.317364786606884,0,0.5500248477901837,7.609675622760247,34.8195983172619,5.8126102216682884,14,552.6017457763398,19.045131798314582,328.96779408358043,2.358225389858518,22.37733780726455
10.141817384374935,0.5113252608466148,14.011253204223465,1,0.5488839614633663,6.572729924159632,57.48137199964898,3.9084880513872675,20,104.94662683053917,22.02285632991069,328.62064386937124,25.947496321225422,19.347099706757977
10.481977939274508,11.657792312024936,22.234607756504666,1,0.5106526340184498,5.692195087686543,77.52043664112992,4.2810568452319755,10,436.5939443148854,18.063334191266865,438.9766918447167,1.1984108651835612,16.98309437989721
4.311670856714228,8.469164761678199,14.22938668044646,1,0.5686228820630775,6.6742403602857046,59.24662263685143,6.056067826702678,10,568.494398756875,16.559827432605104,295.1322808656858,10.205968536514415,4.430904146667633
15.80431050514406,12.698390456326585,9.415319216494524,0,0.6490117917601163,4.454976582688186,65.97582926491145,4.271113279233973,11,462.47547773391307,18.91109134491055,395.59212877491325,12.278491096257028,6.557562404860208
8.596104246292843,36.8946623803731,17.752201461189664,0,0.445944374114692,6.302362854618012,53.72576764020077,5.69843686499876,23,790.7448358578222,19.796059993299842,328.20222733844395,21.994870157939268,39.990310727661985
8.705656716062352,28.034425872355293,19.307346373580017,1,0.47102602131096927,6.52947482099016,26.043384312020443,3.1752873781649145,2,77.7239289833077,18.156001097639543,288.2271170731748,0.5685017138055422,36.97711668093978
22.656963944546813,47.0385224434323,2.629506075554751,1,0.5135528765468003,6.9469890976764805,77.6367692386326,6.555165851005288,20,394.0794070139662,21.58777773029919,325.93577823597104,15.649873575694368,17.20284465469883
5.017666028636988,7.718415963109546,15.222060481964022,0,0.38849548918321425,5.590272833395224,117.91361931328748,4.473650024458636,8,410.9325181624462,16.712803832567452,386.6249927502592,6.3783228863534465,30.853592236878605
1.3267902475441153,1.4536710702251128,15.938091921945198,0,0.4516890568334203,6.3599810129823515,69.11708582501461,4.2075090815723355,23,182.19072688135452,17.868666799672802,439.2589384792349,17.1560396094064,27.159071129972688
4.466966876262479,12.182031943561904,9.046811826816056,0,0.49285349517464094,5.652202761758288,74.92992169465613,1.1328717137047324,7,214.17289115832003,19.151173390654517,333.07043996857743,6.2616651452092995,28.243449201169344
0.7802381908109326,27.15816045447243,20.592377011850175,1,0.6549267016855274,6.478768628972022,88.06550941878375,4.402607294033588,8,266.0183933811312,19.36452025575922,246.44163009740296,23.863374418919015,9.38836456659351
9.890771850275353,30.579874606312607,10.064616449475565,0,0.581507359480231,5.673257574345883,32.93181304703774,2.052894673261652,1,223.25925459972393,18.603901803055955,446.9740470971551,6.303112869173588,5.864763112722528
4.196497880812438,13.108308635489811,11.966477528953641,0,0.5732307893641053,6.014329412587846,116.44066189344191,2.459606274290162,21,389.8568987724702,15.687476170814273,274.2665861331576,4.780055911818408,33.37986810344298
5.642042309417112,18.656088963966553,9.905804412441299,0,0.6521077554601566,5.602929223646839,74.28543917948073,2.0877111805361457,2,306.70189677443716,23.643625089253923,379.7349082586555,7.099170326836762,4.290455612061166
